Date/Heure,Pression différentielle (m),Temperature (K)
16/03/30 10:30:00,0.0079424642421774,282.774
16/03/30 10:45:00,0.0080989511523731,282.77599999999995
16/03/30 11:00:00,0.0092703308137514,282.782
16/03/30 11:15:00,0.0074685169324931,282.798
16/03/30 11:30:00,0.0083075173874942,282.835
16/03/30 11:45:00,0.0089877707986855,282.871
16/03/30 12:00:00,0.0068820573196229,282.907
16/03/30 12:15:00,0.0082361770542866,282.933
16/03/30 12:30:00,0.008081110712967,282.984
16/03/30 12:45:00,0.0084877965176473,283.065
16/03/30 13:00:00,0.0084380880159088,283.099
16/03/30 13:15:00,0.0079948660106412,283.099
16/03/30 13:30:00,0.0079880856097991,283.102
16/03/30 13:45:00,0.0091327947320137,283.119
16/03/30 14:00:00,0.0086285346813966,283.134
16/03/30 14:15:00,0.0101978951750408,283.128
16/03/30 14:30:00,0.009010224263799,283.114
16/03/30 14:45:00,0.0087451835638677,283.104
16/03/30 15:00:00,0.0084946154192104,283.094
16/03/30 15:15:00,0.0087053599739134,283.084
16/03/30 15:30:00,0.0090088181326932,283.073
16/03/30 15:45:00,0.0091227798802961,283.065
16/03/30 16:00:00,0.0094551927748042,283.06199999999995
16/03/30 16:15:00,0.0062042950463716,283.06199999999995
16/03/30 16:30:00,0.0076610469850273,283.061
16/03/30 16:45:00,0.0089698966711485,283.051
16/03/30 17:00:00,0.0071879488652612,283.039
16/03/30 17:15:00,0.0085117173582712,283.024
16/03/30 17:30:00,0.0065701059423942,283.001
16/03/30 17:45:00,0.0080327024653516,282.971
16/03/30 18:00:00,0.0069635039437604,282.939
16/03/30 18:15:00,0.0085789644255048,282.907
16/03/30 18:30:00,0.0074939401560252,282.878
16/03/30 18:45:00,0.0077987322570589,282.848
16/03/30 19:00:00,0.008557149715611,282.819
16/03/30 19:15:00,0.0078163045106849,282.793
16/03/30 19:30:00,0.0076082278404896,282.765
16/03/30 19:45:00,0.0068393444660152,282.741
16/03/30 20:00:00,0.0080278790049456,282.721
16/03/30 20:15:00,0.0063417974399784,282.697
16/03/30 20:30:00,0.0081915492542869,282.679
16/03/30 20:45:00,0.0062485846457956,282.659
16/03/30 21:00:00,0.0080029068456183,282.64
16/03/30 21:15:00,0.006859550916018,282.62
16/03/30 21:30:00,0.0067939444775393,282.597
16/03/30 21:45:00,0.0046004261621611,282.57899999999995
16/03/30 22:00:00,0.006485452423655,282.559
16/03/30 22:15:00,0.0055700392396209,282.539
16/03/30 22:30:00,0.008388094252086,282.52
16/03/30 22:45:00,0.0072967550837395,282.505
16/03/30 23:00:00,0.0083048385585393,282.488
16/03/30 23:15:00,0.0061321269476626,282.472
16/03/30 23:30:00,0.0064839741036974,282.458
16/03/30 23:45:00,0.0065436589564324,282.446
